# Height Profile
# ==============
#
# Datatype (Unit) : Not specified
# Fill value : -9999.0
# Time     : 2021-01-14 10:30:00
# Sector specification: None
Altitude [m MSL],u_wind,std_u_wind,np_u_wind,v_wind,std_v_wind,np_v_wind,w_wind,std_w_wind,np_w_wind,mag_h_wind,dir_h_wind,N valid
50.0,-9999.0,-9999.0,0,-9999.0,-9999.0,0,-9999.0,-9999.0,0,-9999.0,-9999.0,0
150.0,-9999.0,-9999.0,0,-9999.0,-9999.0,0,-9999.0,-9999.0,0,-9999.0,-9999.0,0
250.0,-9999.0,-9999.0,0,-9999.0,-9999.0,0,-9999.0,-9999.0,0,-9999.0,-9999.0,0
350.0,-9999.0,-9999.0,0,-9999.0,-9999.0,0,-9999.0,-9999.0,0,-9999.0,-9999.0,0
450.0,-9999.0,-9999.0,0,-9999.0,-9999.0,0,-9999.0,-9999.0,0,-9999.0,-9999.0,0
550.0,-9999.0,-9999.0,0,-9999.0,-9999.0,0,-9999.0,-9999.0,0,-9999.0,-9999.0,0
650.0,-9999.0,-9999.0,0,-9999.0,-9999.0,0,-9999.0,-9999.0,0,-9999.0,-9999.0,0
750.0,-9999.0,-9999.0,0,-9999.0,-9999.0,0,-9999.0,-9999.0,0,-9999.0,-9999.0,0
850.0,-9999.0,-9999.0,0,-9999.0,-9999.0,0,-9999.0,-9999.0,0,-9999.0,-9999.0,0
950.0,0.17584131660000252,2.1223554871623604,48480,0.015459366016876924,2.1223554871623604,48480,0.05663272461773203,1.0336889869419894,6303,0.17651957574520197,185.02433028673,48480
1050.0,14.009553548430503,2.7408270700480695,55160,0.6860437724432686,2.7408270700480695,55160,-12.036233905531999,1.4359084978537737,9221,14.026341172381695,182.80351815396867,55160
1150.0,14.82825376735662,2.967812070801362,52417,0.365756886552631,2.967812070801362,52417,-20.0647267032777,1.131534925745657,7180,14.832764000319916,181.4129834644973,52417
1250.0,16.21187401522298,3.681004001563449,49349,-0.11611954826820725,3.681004001563449,49349,-19.463397678427288,0.9219687269616008,9329,16.21228987018651,179.58961892647864,49349
1350.0,17.645047325714923,2.2216894065585784,27130,-0.9152670333837774,2.2216894065585784,27130,-12.750677906497865,0.9537745972892924,7156,17.668769308277206,177.03066926746146,27130
1450.0,18.342128012383128,2.295882180286846,29012,-1.7666697441437547,2.295882180286846,29012,-8.967130679551715,0.9691553662105215,9257,18.427012291945832,174.498379149833,29012
1550.0,18.881619226606855,1.8394538271549785,19412,-2.8246940599208723,1.8394538271549785,19412,0.5947282558371239,0.9961540382717873,7136,19.0917375099995,171.49163835241728,19412
1650.0,18.94632318603647,1.6919447014786022,17130,-4.153629542210206,1.6919447014786022,17130,8.676773950283488,1.277018555790261,9312,19.396283165690907,167.6345910695884,17130
1750.0,18.236033471349273,1.946235395437696,14329,-5.534668817484453,1.946235395437696,14329,16.591605073724235,1.411213789936496,6397,19.057425736111522,163.11686222159963,14329
1850.0,17.82668480977585,1.6606147441531782,10964,-7.011905289211524,1.6606147441531782,10964,25.173936013434016,1.2478208625048783,6956,19.15613497269127,158.52842032938423,10964
1950.0,17.052601212238528,1.2015885174035508,8725,-8.4114511372312,1.2015885174035508,8725,31.41034038658936,1.2015885174035508,8725,19.014302993737818,153.74448992149576,8725
2050.0,16.16559476474283,0.9950880108861316,7082,-9.290037173126615,0.9950880108861316,7082,37.32480089514757,0.9950880108861316,7082,18.64487180905128,150.11489723014174,7082
2150.0,15.611656174616876,0.8760199027118408,9325,-9.501789311236234,0.8760199027118408,9325,42.38575093954315,0.8760199027118408,9325,18.27588051584865,148.67387241283666,9325
2250.0,15.128262320732265,0.9333109055995473,7106,-10.000435834041696,0.9333109055995473,7106,31.69826196989809,0.9333109055995473,7106,18.134856980844177,146.5335715867658,7106
2350.0,14.956941022979498,0.9001691768339176,7124,-10.18435381094633,0.9001691768339176,7124,27.21666257917589,0.9001691768339176,7124,18.095058643492262,145.74859935107324,7124
2450.0,15.00328294248555,1.0745142269800538,9279,-10.257702262612256,1.0745142269800538,9279,17.337923903892886,1.0745142269800538,9279,18.174678945188507,145.63969385649625,9279
2550.0,14.962700451792388,1.1916065550825696,5023,-10.474756572064459,1.1916065550825696,5023,4.262323858046102,1.1916065550825696,5023,18.264800301510984,145.00575361911558,5023
2650.0,14.964616717010545,1.3812337194724116,2862,-10.709196647330161,1.3812337194724116,2862,-6.034676008235237,1.3812337194724116,2862,18.401810952137808,144.41118149879094,2862
2750.0,15.376502794835163,1.5496962149652074,2108,-10.889128319694734,1.5496962149652074,2108,-10.233075969162856,1.5496962149652074,2108,18.841707824991648,144.69514195120195,2108
2850.0,16.01365735350401,1.5435560222668934,2812,-10.98916882986309,1.5435560222668934,2812,-11.356317482470171,1.5435560222668934,2812,19.421613048525796,145.54063348920212,2812
2950.0,17.027726954217062,1.2921429762766117,2765,-11.187539016493137,1.2921429762766117,2765,-12.824393636735191,1.2921429762766117,2765,20.37411383282538,146.69432830330675,2765
3050.0,18.079601297048917,1.0586353854950965,3401,-11.42388381597476,1.0586353854950965,3401,-10.378903597051005,1.0586353854950965,3401,21.38637660991555,147.71260359663046,3401
3150.0,19.298606036934967,1.0969384865658744,665,-11.666189485308527,1.0969384865658744,665,-2.6552997260453344,1.0969384865658744,665,22.550746596863394,148.84664213530488,665
3250.0,19.64878097036786,1.0602429721912918,1394,-11.990742284730022,1.0602429721912918,1394,-1.9276699761834404,1.0602429721912918,1394,23.018525021388808,148.60621408422625,1394
3350.0,20.020679370663917,1.2128775197378725,1396,-12.718060268913515,1.2128775197378725,1396,0.06200339774097462,1.2128775197378725,1396,23.718698519662585,147.57440152931005,1396
3450.0,19.96982963985888,1.7992576034711716,1378,-13.25918424271923,1.7992576034711716,1378,4.942834436162884,1.7992576034711716,1378,23.970816895286653,146.41739794433278,1378
3550.0,20.12095327686283,1.757410839758984,1378,-14.371006154301618,1.757410839758984,1378,7.637439694287213,1.757410839758984,1378,24.72607082932248,144.46440264615472,1378
3650.0,20.020957505404773,1.4556999143619658,1346,-15.114313902683465,1.4556999143619658,1346,9.619767026447224,1.4556999143619658,1346,25.085478352665998,142.94994613991983,1346
3750.0,19.935952457538633,1.7382462975301376,1338,-15.831265740428204,1.7382462975301376,1338,11.31806658091868,1.7382462975301376,1338,25.457242099907376,141.5466889670028,1338
3850.0,19.605497949825473,2.3513178666896493,1312,-16.114088896993948,2.3513178666896493,1312,15.574631201527318,2.3513178666896493,1312,25.377931571364016,140.58263890784897,1312
3950.0,19.67661301098794,1.4671902594758284,1304,-17.208798139189714,1.4671902594758284,1304,16.20277188327554,1.4671902594758284,1304,26.14023398861531,138.8276641834321,1304
4050.0,19.38860334570305,1.9493212897069458,1989,-17.509488929142616,1.9493212897069458,1989,19.18222441670233,1.9493212897069458,1989,26.124703677874997,137.91539166149133,1989
4150.0,19.256111919387052,1.877980885742348,1298,-18.028730444390916,1.877980885742348,1298,18.934772626261257,1.877980885742348,1298,26.37864605487681,136.88544158902448,1298
4250.0,18.93058071116233,1.9321757179513073,1247,-18.364827077998132,1.9321757179513073,1247,21.829197522033276,1.9321757179513073,1247,26.374869851178502,135.86908311986178,1247
4350.0,18.770554852154888,3.3934192026691523,1142,-19.00682674622573,3.3934192026691523,1142,25.347758530003713,3.3934192026691523,1142,26.713165151640062,134.64165844038547,1142
4450.0,18.068247842776252,2.572410169230282,1094,-19.2073983743743,2.572410169230282,1094,28.249694236539824,2.572410169230282,1094,26.370167470456177,133.24957533771033,1094
4550.0,-9999.0,-9999.0,0,-9999.0,-9999.0,0,-9999.0,-9999.0,0,-9999.0,-9999.0,0
4650.0,14.619310343345289,5.2509407640317365,507,-15.696792853890193,5.2509407640317365,507,43.90015227555432,5.2509407640317365,507,21.450257360064022,132.96447370211027,507
4750.0,11.54481013885682,6.366305349125259,460,-12.949117545454483,6.366305349125259,460,61.555389628454385,6.366305349125259,460,17.348264649475702,131.71866014545606,460
4850.0,10.193039453234073,6.353657574146075,479,-9.418818209759184,6.353657574146075,479,64.71911164024219,6.353657574146075,479,13.878479375049617,137.26070308470568,479
4950.0,14.736883733720505,4.691273835942886,391,-17.490366327782738,4.691273835942886,391,30.36900247278334,4.691273835942886,391,22.871131508109347,130.11653279978148,391
